x,y
0.8005611503315295,6.002805751657648
0.30971355629567665,3.548567781478383
0.6386052397751038,5.193026198875518
0.6782360139196165,5.391180069598082
0.9361549294945668,6.680774647472834
0.768064828831999,5.840324144159995
0.651454722547751,5.257273612738755
0.04289375686124175,2.2144687843062085
0.8711369016006629,6.355684508003314
0.4289281306024536,4.144640653012268
0.517904248061796,4.58952124030898
0.08349616414854255,2.4174808207427128
0.0031176603698584993,2.0155883018492924
0.7405154003370102,5.702577001685051
0.14720786424276966,2.7360393212138483
0.2100977764903066,3.050488882451533
0.9680976109063335,6.840488054531668
0.5954260735710599,4.9771303678553
0.43909535771250274,4.195476788562514
0.25980206373921466,3.299010318696073
0.5320578529731145,4.660289264865572
0.45350329882285945,4.267516494114297
0.8974309643011442,6.487154821505721
0.24569197691235933,3.2284598845617967
0.712908518283306,5.56454259141653
0.4765908027434712,4.382954013717356
0.6491162028653901,5.24558101432695
0.8553358872048983,6.276679436024492
0.02039027001069682,2.101951350053484
0.8031116405033688,6.015558202516844
0.6249779346250207,5.124889673125104
0.8130005119004408,6.0650025595022035
0.9661098624482503,6.830549312241251
0.8909909385911065,6.454954692955532
0.7774123901373401,5.8870619506867
0.7348985118964816,5.674492559482408
0.5764019335517414,4.882009667758707
0.08181375877714547,2.4090687938857274
0.4780763237881287,4.390381618940643
0.9984902829007747,6.992451414503874
0.43637031246968727,4.181851562348436
0.0027807961588022234,2.0139039807940113
0.9887244571544558,6.943622285772279
0.3341310638783743,3.6706553193918716
0.15128380180550138,2.756419009027507
0.891214618234085,6.456073091170425
0.2287556363586346,3.143778181793173
0.9802092485908007,6.901046242954004
0.978853901040078,6.8942695052003895
0.4020917315099307,4.010458657549654
0.16677215057350314,2.8338607528675155
0.8966560843256174,6.483280421628087
0.5312526386627566,4.656263193313784
0.06827728863102223,2.3413864431551112
0.3452407811174887,3.726203905587443
0.5663440952760715,4.831720476380358
0.05280733999549592,2.2640366999774795
0.03655188329023218,2.182759416451161
0.0941442941914149,2.4707214709570744
0.21036110536882713,3.0518055268441358
0.7925150740851529,5.962575370425764
0.8854749007636861,6.42737450381843
0.17712126745904855,2.8856063372952425
0.8083347975819651,6.041673987909825
0.36769866063232304,3.838493303161615
0.8554158198971914,6.277079099485957
0.8404273463576606,6.202136731788303
0.08675198588949817,2.4337599294474908
0.38263703244967984,3.913185162248399
0.8466224887857748,6.233112443928874
0.36335757091402665,3.8167878545701335
0.6352854645917756,5.176427322958878
0.5400573129138174,4.700286564569087
0.7531769163295715,5.765884581647858
0.9238002813767595,6.619001406883798
0.951555139056896,6.75777569528448
0.3500237342450775,3.7501186712253873
0.10355562445185684,2.5177781222592843
0.2562969945369613,3.2814849726848063
0.7496725601135837,5.748362800567919
0.6318430698671057,5.159215349335529
0.993163030730429,6.965815153652145
0.7702231925183338,5.851115962591669
0.9658656581278476,6.829328290639238
0.677786803991715,5.388934019958575
0.29193243562511273,3.459662178125564
0.3998284611483197,3.9991423057415987
0.18208701880632117,2.9104350940316057
0.34094087528595207,3.7047043764297602
0.47414525896385906,4.3707262948192955
0.6116915855776265,5.058457927888132
0.9984650826970479,6.99232541348524
0.9046041051294769,6.523020525647384
0.9047737923722861,6.52386896186143
0.41487157598090374,4.074357879904518
0.2714208693022119,3.3571043465110595
0.2779177873918367,3.3895889369591834
0.15446515680994544,2.7723257840497273
0.9463972123689081,6.73198606184454
0.9692346679586186,6.846173339793093
0.9239814011136612,6.619907005568306
0.21413589179007186,3.164464395667166
0.898057558214618,6.300265117604998
0.6025808619643861,5.089105481942134
0.5436957015095257,4.654396685746415
0.4853731696708621,4.521633128321836
0.7225350000282389,5.5511518513175755
0.1245400921240839,2.696849840656029
0.3851219438521222,4.173841297508878
0.13327353302600353,2.514186050038198
0.347919955051437,3.749185857986139
0.5585395790341381,4.91176747513606
0.9723142189968675,6.917978605785685
0.10744394876043595,2.4755388462966255
0.6686685258765801,5.337105358017161
0.11252661259442609,2.7651196026306737
0.7346044113398216,5.549953327202079
0.8589365287125826,6.193911286424116
0.9016282157931909,6.380544814436458
0.905918000452087,6.535345193151436
0.21420736040754806,3.050602695224113
0.9652797303762943,6.832409311846012
0.8286714497542236,6.068985130137
0.10707381099716928,2.5858797375692646
0.7118145001513316,5.452629570210888
0.23107186746967578,3.177931955874825
0.5304022018161774,4.615305609676422
0.15403783834745832,2.8190756124201024
0.5029455128611848,4.434572378440195
0.2001858775673585,2.9740515433906967
0.5217642817292445,4.589057960137095
0.1644167154822066,2.954297229895885
0.8688363067508159,6.368322812300753
0.892148129237784,6.327654751121612
0.46552926277647655,4.332615613861695
0.7717447638339416,5.794962993922172
0.878234312123167,6.205275033683116
0.011421015938666623,2.1162242353105167
0.003524269730887375,1.8794162590452885
0.06107931617659079,2.3607493907862147
0.6183656501549092,5.123444419315337
0.552636859359438,4.712332403484852
0.31408931327474754,3.559184536504002
0.4649792472020976,4.209529728636049
0.714820005851195,5.653453555426352
0.9614903612322665,6.87097020564745
0.5178769684063607,4.629653358463226
0.08788589223975263,2.6708343746932663
0.09079216606721285,2.4098184995223777
0.7903429388607065,6.013292275390342
0.28425224729332677,3.45643147823739
0.6652052364132511,5.3445672580412875
0.7929036048384708,5.953402650883423
0.40618748279836914,4.12322361143124
0.9544873811640214,6.8205694684390705
0.4195912786427347,4.054168633286311
0.7193787216058193,5.430453751804405
0.023963854443187382,2.1089552095694875
0.20140429257221837,2.969663423384295
0.6658331557798955,5.421457781098865
0.9533667256404473,6.8519235638893194
0.5700686132022501,4.851807857142698
0.034723238139898194,2.0541664244099707
0.00169527311167339,2.0761004152744498
0.6717694749844345,5.343637794277948
0.3465813355863724,3.722662167573875
0.688065853775192,5.578977532679902
0.27944697364986326,3.476428373694542
0.8738976904047435,6.380066835705456
0.9652196679907258,6.876175019332398
0.9410363471017384,6.70765862898188
0.9627223037653198,6.686940224774071
0.7273394999337979,5.4745590854110855
0.793788837048346,6.088529214802197
0.7533171196513869,5.86083970592518
0.13583216996373226,2.811318551541081
0.18381521589810046,3.0778236793967233
0.4940489802578385,4.479034386989835
0.4389605682260801,4.229548726619816
0.043742090603760886,2.2162622907427814
0.6317003940877876,5.223386136602339
0.7509225356028099,5.880146506438462
0.4517359173391521,4.21424036251085
0.8267185600105273,6.129548770062162
0.06978927235128962,2.4110812015221774
0.40085361652001905,4.08219284153641
0.49235463801751655,4.452398112439276
0.2145131387254634,2.944499172667238
0.8095535983060569,6.1892461616067
0.42106247101188454,3.9831655221873183
0.8817713432761294,6.452505686188213
0.06285009407799313,2.3664729317260558
0.34857232083963663,3.5505085553682427
0.20015547433186676,2.8990027183374107
0.7389365923296443,5.4851375460265945
0.2633908781530917,3.3470132984377132
0.9564406929570961,6.6095435367547895
0.516127422247665,4.595876538037963
0.5545526164312827,4.73142532534792
0.14264989073304501,2.6863104663629014
0.1708080815668458,2.8982300205554887
0.07423179149142811,2.502559141752566
